MİZAN;;;;;;
ALANYA ÖZKAN KIRTASİYE MAT.YAY.İNŞ.TİC.LTD.ŞTİ.;;;;;;
257.2024.12;NOBO COMPACT SERİSİ NUL4T 2000 ISITICI 26.12.2024;TL;;470,75;;470,75
257.2025;2024 YILI DEMİRBAŞLAR AMORTİSMANI;;;2.500,00;;2.500,00
257.2025.01;MOBİLYA 22.01.2025;TL;;1.818,18;;1.818,18
257.2025.02;TEKLİ KOLTUK 17.01.2025;TL;;681,82;;681,82
257.37;ŞUBE 9000 BTÜ KLİMA AMORTİSMANI;TL;;4.714,97;;4.714,97
257.40;MİTACO 1328 FOTOKOPİ MAK.AMORT.;TL;;400,00;;400,00
257.49;BOSCH NO FROST DERİN DONDURUCU AMORT.;TL;;300,00;;300,00
257.90;TAŞITLAR AMORTİSMANI;;;1.000.585,88;;1.000.585,88
257.90.08;07 HKL 25 FORD KAMYONET BBVAN AMORT.;TL;;11.250,00;;11.250,00
257.90.10;07 AGC 956 FİAT DOBLO MAXİ 1.3 2014 MODEL AMORT.;TL;;38.195,96;;38.195,96
257.90.11;KYMCO AGILITY CARRY 50 MOTORSİKLET;TL;;63.061,81;;63.061,81
257.90.12;07 AUS 280 PEUGEOT 2021 BOXER;TL;;649.090,67;;649.090,67
257.90.13;07 ATN 217 FIAT KAMYONET BBVAN;TL;;143.432,01;;143.432,01
257.90.14;07 BJT 376 PLAKALI FIAT DOBLO MAXİ;TL;;95.555,43;;95.555,43
26;MADDİ OLMAYAN DURAN VARLIKLAR;;2.820.185,67;749.541,41;2.070.644,26;
260;HAKLAR;;1.911.560,11;;1.911.560,11;
260.01;AKINSOFT WOLVOX PROGRAM;TL;4.237,29;;4.237,29;
260.02;VEGA VEGARSON PROGRAM;TL;847,46;;847,46;
260.03;AKINSOFT E TİCARET PROGRAM+ HOSTİNG;TL;5.280,00;;5.280,00;
260.04;AKINSOFT WOLVOX 8;TL;3.644,07;;3.644,07;
260.05;FENERİUM REKLAM VE KATKI PAYI;TL;1.529.934,24;;1.529.934,24;
260.06;FENERİUM OBASE LİSANS BEDELİ;TL;90.935,14;;90.935,14;
260.07;MOBİL SATIŞ YAZILIMI + EK KULLANICI;TL;13.077,17;;13.077,17;
260.08;OPK YAZILIM FİYAT GÖR;TL;87.616,14;;87.616,14;
260.09;OPAK YAZILIM PROGRAMI;TL;175.988,60;;175.988,60;
264;ÖZEL MALİYETLER;;908.625,56;;908.625,56;
264.01;ŞUBE ÖZEL MALİYETLERİ;TL;7.240,21;;7.240,21;
264.02;SERFLOOR LAMİNANT PLUS;TL;1.694,92;;1.694,92;
264.03;KOMPOZİT PANEL 33 M2;TL;881,36;;881,36;
264.04;MERDİVEN PROFİLİ;TL;762,71;;762,71;
264.05;ELEKTRİK MALZEMESİ;TL;1.025,42;;1.025,42;
264.06;D.D. HALI 75 M2 ;TL;1.500,00;;1.500,00;
264.1907;FENERİUM ÖZEL MALİYETLER;;67.600,31;;67.600,31;
264.1907.01;BOYA ALÇI DEMİR YAPIMI;TL;23.532,50;;23.532,50;
264.1907.02;ELEKTRİK MALZEMESİ + İŞÇİLİK 021018;TL;5.508,47;;5.508,47;
264.1907.03;ELEKTRİK MALZEMESİ+İŞÇİLİK 12102018;TL;5.508,47;;5.508,47;
264.1907.04;ÖZEL MALİYET KAMBUROĞLU AŞ.8053;TL;3.271,65;;3.271,65;
264.1907.05;ÖZEL MALİYET KAMBUROĞLU AŞ.8052;TL;10.045,23;;10.045,23;
264.1907.06;ÖZEL MALİYET KAMBUROĞLU AŞ.8051;TL;13.359,75;;13.359,75;
264.1907.07;ÖZEL MALİYET KAMBUROĞLU AŞ.8050;TL;1.145,75;;1.145,75;
264.1907.08;ÖZEL MALİYET KAMBUROĞLU AŞ.8049;TL;5.228,49;;5.228,49;
264.2015;2015 YILI ÖZEL MALİYETLERİ;;463.533,21;;463.533,21;
264.2015.01;ÖZEL MALİYET ÇATI;TL;16.101,69;;16.101,69;
264.2015.02;DIŞ CEPHE KOMPOZİT KAPLAMA;TL;68.213,45;;68.213,45;
264.2015.03;ALÇI MALZEME ÖZEL MALİYET;TL;5.084,75;;5.084,75;
264.2015.04;ÖZEL MALİYET HAZIR BETON;TL;1.610,00;;1.610,00;
264.2015.05;BOARDEX MALZEME ÖZEL MALİYET;TL;3.389,83;;3.389,83;
264.2015.06;16,5*100 TRAVERS KAHVE SERAMİK;TL;3.269,31;;3.269,31;
264.2015.07;61*122 CITY FUME REKTEFİYE SERAMİK;TL;6.402,66;;6.402,66;
264.2015.08;AKTI DEMİR PROFİL MALZEME;TL;27.118,66;;27.118,66;
264.2015.09;ALÇIPAN MALZEME ;TL;8.474,58;;8.474,58;
264.2015.10;5+5 YEŞİL LAMİNE CAM;TL;153.148,69;;153.148,69;
264.2015.11;3 CİPLİ İÇ MEKAN LED;TL;5.648,00;;5.648,00;
264.2015.12;ELEKTRİK TESİSAT VE PANO;TL;14.054,00;;14.054,00;
264.2015.13;10 MM CAM;TL;1.186,00;;1.186,00;
264.2015.14;PVC GERGİ TAVAN KAPLAMA SİSTEMLERİ;TL;4.067,80;;4.067,80;
264.2015.15;AKINCIOĞULLARI ÖZEL MALİYET;TL;3.294,99;;3.294,99;
264.2015.16;AKINCIOĞULLARI ÖZEL MALİYET 2;TL;1.891,95;;1.891,95;
264.2015.17;AYMER SERAMİK MALZEME;TL;6.111,73;;6.111,73;
264.2015.18;HAS YAPI MDF MALZEME;TL;2.054,26;;2.054,26;
264.2015.19;ALDEK HALIFLEKS DUVAR KAĞIDI;TL;980,71;;980,71;
264.2015.20;TERRA ALÇI SIVA MALZ.;TL;2.542,37;;2.542,37;
264.2015.21;YANGIN ÇELİK KAPI SİSTEMİ;TL;78.423,36;;78.423,36;
264.2015.22;ÖZEL MALİYET DEMİR MALZEME ;TL;15.194,92;;15.194,92;
264.2015.23;ARIKAN ELEKTRİK TESİSAT MALZEME;TL;21.600,00;;21.600,00;
264.2015.24;ELSAN AVİZE TAKIMI ;TL;1.991,53;;1.991,53;
264.2015.25;PROFİL DEMİR MALZEME AKTI DEMİR;TL;8.474,58;;8.474,58;
264.2015.26;ÖZEL MALİYET LAMİNANT MALZEME AHŞAP;TL;3.203,39;;3.203,39;
264.2016;2016 YILI ÖZEL MALİYETLERİ;;30.651,86;;30.651,86;
264.2016.01;AYDOĞAN ALÜMINYUM PAKPEN PVC DOĞRAMA;TL;1.906,78;;1.906,78;
264.2016.02;HAS YAPI MDF MALZEME;TL;1.343,22;;1.343,22;
264.2016.03;HAS YAPI MDF MALZEME RAF 2;TL;1.055,25;;1.055,25;
264.2016.04;TESİSAT MALZEME 2016 1;TL;1.762,39;;1.762,39;
264.2016.05;TESİSAT MALZEME 2016 2;TL;1.248,73;;1.248,73;
264.2016.06;TESİSAT MALZEME 2016 3;TL;15.615,74;;15.615,74;
264.2016.07;TESİSAT MALZEME 2016 4;TL;5.525,69;;5.525,69;
264.2016.08;TESİSAT MALZEMESİ 2016 8;TL;2.194,06;;2.194,06;
264.2017;2017 YILI ÖZEL MALİYETLER;;4.237,29;;4.237,29;
264.2017.01;KASAPOĞLU İNŞAAT ÇATI TADİLATI;TL;4.237,29;;4.237,29;
264.2018;2018 ÖZEL MALİYETLERİ;;3.262,72;;3.262,72;
264.2018.01;ÇATI BAKIM ONARIM ÖZEL MALİYETİ;TL;1.483,05;;1.483,05;
264.2018.02;DEMİR MALZEME ÖZLE MALİYET;TL;1.779,67;;1.779,67;
264.2021;2021 YILI ÖZEL MALİYETLERİ;;128.098,34;;128.098,34;
264.2021.01;ELEKTRONİK CİHAZLARIN BAKIM ONARIMI;TL;61.958,75;;61.958,75;
264.2021.02;ÖZEL MALİYET (MDF);TL;42.061,19;;42.061,19;
264.2021.03;ÖZEL MALİYET (KAMERA SİSTEMİ);TL;24.078,40;;24.078,40;
264.2022;2022 YILI ÖZEL MALİYETLERİ;;5.954,72;;5.954,72;
264.2022.01;ÖZEL MALİYET;TL;5.954,72;;5.954,72;
264.2023;2023 YILI ÖZEL MALİYETLERİ;;43.712,77;;43.712,77;
264.2023.01;ÖZEL MALİYET (LAMİNAT YAPIMI);TL;43.712,77;;43.712,77;
264.2024;2024 YILI ÖZEL MALİYETLERİ;;31.803,05;;31.803,05;
264.2024.01;ÖZEL MALİYET 18.05.2024;TL;31.803,05;;31.803,05;
264.2025;2025 YILI ÖZEL MALİYETLERİ;;116.666,67;;116.666,67;
264.2025.01;ÖZEL MALİYET 19.03.2025;TL;116.666,67;;116.666,67;
268;BİRİKMİŞ AMORTİSMANLAR (-);;;749.541,41;;749.541,41
268.01;ŞUBE ÖZEL MALİYETLERİ AMORTİSMANI;TL;;6.516,18;;6.516,18
268.02;SERFLOOR LAMİNANT PLUS AMORT.;TL;;677,99;;677,99
268.03;KOMPOZİT PANEL 33 M2 AMORTİSMANI;TL;;352,56;;352,56
268.04;MERDİVEN PROFİLİ AMORTİSMANI;TL;;305,11;;305,11
268.05;ELEKTRİK MALZEMESİ AMORTİSMANI;TL;;410,16;;410,16
268.06;D.D.HALI AMORT.;TL;;187,50;;187,50
268.1907;FENERİUM ÖZEL MALİYETLER AMORTİSMANI;;;27.040,14;;27.040,14
268.1907.01;BOYA ALÇI DEMİR YAPIMI AMORT.;TL;;9.413,02;;9.413,02
268.1907.02;ELEKTRİK MALZEMESİ + İŞÇİLİK 021018 AMORT.;TL;;2.203,37;;2.203,37
268.1907.03;ELEKTRİK MALZEMESİ+İŞÇİLİK 12102018 AMORT.;TL;;2.203,37;;2.203,37
268.1907.04;ÖZEL MALİYET KAMBUROĞLU AŞ.8053 AMORT.;TL;;1.308,65;;1.308,65
268.1907.05;ÖZEL MALİYET KAMBUROĞLU AŞ.8052 AMORT.;TL;;4.018,09;;4.018,09
268.1907.06;ÖZEL MALİYET KAMBUROĞLU AŞ.8051 AMORT.;TL;;5.343,91;;5.343,91
268.1907.07;ÖZEL MALİYET KAMBUROĞLU AŞ.8050 AMORT.;TL;;458,31;;458,31
268.1907.08;ÖZEL MALİYET KAMBUROĞLU AŞ.8049 AMORT.;TL;;2.091,42;;2.091,42
268.2015;2015 YILI ÖZEL MALİYET AMORTİSMANLARI;;;43.573,39;;43.573,39
268.2015.10;5+5 YEŞİL LAMİNE CAM AMORTİSMANI;TL;;31.477,03;;31.477,03
268.2015.21;YANGIN ÇELİK KAPI SİSTEMİ AMORT.;TL;;12.096,36;;12.096,36
268.2017;2017 YILI ÖZEL MALİYET AMORTİSMANLARI;;;847,46;;847,46
268.2017.01;KASAPOĞLU İNŞAAT ÇATI TADİLATI AMORT;TL;;847,46;;847,46
268.2018;2018 YILI ÖZEL MALİYETLER AMORTİSMANI;;;1.305,06;;1.305,06
268.2018.01;ÇATI BAKIM ONARIM ÖZEL MALİYETİ AMORT;TL;;593,21;;593,21
268.2018.02;DEMİR MALZEME ÖZLE MALİYET AMORT.;TL;;711,85;;711,85
268.2021;2021 YILI ÖZEL MALİYET AMORTİSMANLARI;;;82.581,67;;82.581,67
268.2021.01;ELEKTRONİK CİHAZLARIN BAKIM ONARIMI;TL;;39.717,78;;39.717,78
268.2021.02;ÖZEL MALİYET (MDF);TL;;27.037,61;;27.037,61
268.2021.03;ÖZEL MALİYET (KAMERA SİSTEMİ);TL;;15.826,28;;15.826,28
268.2022;2022 YILI ÖZEL MALİYET AMORTİSMANLARI;;;3.711,01;;3.711,01
268.2022.01;ÖZEL MALİYET;TL;;3.711,01;;3.711,01
268.2023;2023 YILI ÖZEL MALİYET AMORTİSMANLARI;;;19.670,79;;19.670,79
268.2023.01;ÖZEL MALİYET (LAMİNAT YAPIMI);TL;;19.670,79;;19.670,79
268.2024;2024 YILI ÖZEL MALİYET AMORTİSMANLARI;;;7.950,75;;7.950,75
268.2024.01;ÖZEL MALİYET 18.05.2024;TL;;7.950,75;;7.950,75
268.2025;2025 YILI ÖZEL MALİYET AMORTİSMANI;;;5.833,33;;5.833,33
268.2025.01;ÖZEL MALİYET 19.03.2025;TL;;5.833,33;;5.833,33
268.260;HAKLAR AMORTİSMANI;;;548.578,31;;548.578,31
268.260.05;FENERİUM REKLAM VE KATKI PAYI AMORT.;TL;;319.483,88;;319.483,88
268.260.06;FENERİUM OBASE LİSANS BEDELİ AMORT.;TL;;18.989,44;;18.989,44
268.260.07;MOBİL SATIŞ YAZILIMI + EK KULLANICI;TL;;12.401,39;;12.401,39
268.260.08;OPK YAZILIM FİYAT GÖR;TL;;65.712,14;;65.712,14
268.260.09;OPAK YAZILIM SUNUCU HİZMETİ;TL;;131.991,46;;131.991,46
28;GELECEK YILLARA AİT GİDERLER VE GELİR TAHAKKUKLARI;;17.276,36;17.276,36;;
280;GELECEK YILLARA AİT GİDERLER;;17.276,36;17.276,36;;
280.01;SİGORTA GİDERLERİ;;17.276,36;17.276,36;;
280.01.01;OCAK AYI SİGORTA GİDERLERİ;TL;5.586,90;5.586,90;;
280.01.02;ŞUBAT AYI SİGORTA GİDERLERİ;TL;5.586,90;5.586,90;;
280.01.03;MART AYI SİGORTA GİDERLERİ;TL;5.586,90;5.586,90;;
280.01.04;NİSAN AYI SİGORTA GİDERLERİ;TL;515,66;515,66;;
3;KISA VADELİ YABANCI KAYNAKLAR;;34.955.987,00;56.678.515,76;;21.722.528,76
30;MALİ BORÇLAR;;1.855.905,21;1.855.905,21;;
300;BANKA KREDİLERİ;;1.855.905,21;1.855.905,21;;
300.01;YAPIKREDİ KREDİLER HS.;;109.203,25;109.203,25;;
300.01.01;YAPIKREDİ WORLDCARD;TL;109.203,25;109.203,25;;
300.03;DENİZBANK KREDİLER;;8.404,54;8.404,54;;
300.03.01;DENİZBANK BONUS KREDİ KARTI 5101***3102;TL;8.404,54;8.404,54;;
300.04;HALKBANK KREDİLER;;808.128,16;808.128,16;;
300.04.01;HALKBANK KREDİ KARTI;TL;808.128,16;808.128,16;;
300.05;ALBARAKA KREDİLER HS;;12.620,93;12.620,93;;
300.05.01;ALBARAKA KREDİ KARTI 5472****1644;TL;12.620,93;12.620,93;;
300.09;ZİRAATBANK KREDİLER;;917.548,33;917.548,33;;
300.09.01;ZİRAATBANK COMBO KREDİ KARTI **** 5629;TL;917.548,33;917.548,33;;
32;TİCARİ BORÇLAR;;25.557.171,74;44.750.568,92;;19.193.397,18
320;SATICILAR;;20.644.171,74;25.484.568,92;;4.840.397,18
320.08;BİLGİYOLU KÜLTÜR EĞİTİM YAYINCILIK VE PAZARLAMA İTHALAT İHRACAT ANONİM ŞİRKETİ;TL;938.493,66;938.493,66;;
320.09;ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;TL;471.000,00;749.197,09;;278.197,09
320.100;CASSA OFİS GEREÇLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;TL;;219,12;;219,12
320.101;TİMAŞ BASIM TİCARET VE SANAYİ ANONİM ŞİRKETİ;TL;125.000,00;175.179,94;;50.179,94
320.102;AYHAN PLASTİK TEKSTTİL SAN.VE TİC.AŞ;TL;;156.002,04;;156.002,04
320.104;TEKNOOFİS1 KAĞIT RULO ETİKET KIRTASİYE BİLGİSAYAR OYUNCAK TİCARET ANONİM ŞİRKETİ;TL;27.319,59;71.282,12;;43.962,53
320.11;BORA YAYINCILIK DAĞITIM PAZ.SAN.VE TİC.LTD.ŞTİ.;TL;;35.299,37;;35.299,37
320.113;AKPER.TEKSTİL TURİZMTİCARET VE SANAYİ LİMİTED ŞİRKETİ;TL;40.000,00;40.000,00;;
320.126;AHK TOROSLAR GIDA TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;6.240,81;46.135,19;;39.894,38
320.130;AKGÜN EĞİTİM HİZMETLERİ MATBAACILIK YAYIN DAĞITIM PAZARLAMA TİCARET VE SANAYİ LİMİTED ŞİRKETİ;TL;1.720.000,00;1.720.000,00;;
320.137;MAVİTİKLİ DERGİ YAYIN BASIN BASIM EĞİTİM DAĞITIM SANAYİ TİCARET LİMİTED ŞİRKETİ;TL;153.894,64;153.894,64;;
320.141;VESEN YAYINEVİ BASIN VE BİLİŞİM YAYINCILIK EĞİTİM LİMİTED ŞİRKETİ;TL;;1.218,70;;1.218,70
320.148;DELTA KÜLTÜR YAYIN EVİ LİMİTED ŞİRKETİ;TL;;52.990,60;;52.990,60
320.149;MATUYA MAKİNA SANAYİVE TİCARET LTD.ŞTİ.;TL;19.363,20;19.363,20;;
320.154;YUMURCAK YAYINLARI YAYIN EĞİTİM VE BİLİŞİM HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;15.551,05;15.551,05;;
320.156;KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;TL;10.879,81;407.323,53;;396.443,72
320.162;GÜÇLÜ KIRTASİYE SANAYİ VE TİCARET ANONİM ŞİRKETİ;TL;147.323,00;293.087,14;;145.764,14
320.164;BAHRİ AKIN - BATI KIRTASİYE;TL;1.217.475,00;1.217.475,00;;
320.167;A1 KIRTASİYE MATBAACELK.GI.TEKS.HE.EŞ.OYSAN.TİC.LTD.ŞTİ.;TL;62.516,60;131.829,69;;69.313,09
320.168;KOCAOLUK YÖNETİM DANIŞMANLIĞI REKLAMCILIK MATBAA AMBALAJ BASIMEVİ YAYINCILIK SANAYİ VE TİCARET LİMİ;TL;;4.462,84;;4.462,84
320.172;GIPTA OFİS KIRTASİYE VE PROMOSYON ÜRÜNLERİ İMALAT SANAYİ ANONİM ŞİRKETİ;TL;83,76;83,76;;
320.174;DÜNYA AKILOYUNLARI EĞİTİM VE OYUNCAK SANAYİ TİCARET LİMİTED ŞİRKETİ;TL;;2.160,00;;2.160,00
320.176;ETKİN SONUÇ YAYINCILIK MATBAACILIK DAĞITIM EĞİTİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;509.441,73;509.441,73;;
320.177;KİDA KİTAP YAYIN DAĞITIM VE TİCARET ANONİM ŞİRKETİ;TL;1.263.169,16;1.263.169,16;;
320.180;KVA YAYINCILIK ANONİM ŞİRKETİ;TL;449.060,26;449.060,26;;
320.185;SCRİKSS KALEM KIRTASİYE VE OFİS MALZEMELERİ SANAYİ A.Ş.;TL;163.216,21;163.216,71;;0,50
320.187;DAMLA YAYINEVİ BASIM YAYIN VE TİCARET ANONİM ŞİRKETİ;TL;43.533,34;43.533,34;;
320.189;İTHAKİ YAYINCILIK BASIN SANAYİ VE TİCARET ANONİM ŞİRKETİ;TL;83.163,05;88.559,00;;5.395,95
320.19;FENERİUM GİDER PUSULASI ;TL;177.448,01;177.448,01;;
320.1907;FENERBAHÇE SPOR ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;TL;481.511,71;1.466.067,81;;984.556,10
320.1908;ENTEGRA BİLİŞİM SANAYİ VE TİCARET ANONİM ŞİRKETİ;TL;1.751,75;1.751,75;;
320.201;AYKAR GROUP SOĞUTMA VE OTEL EKİPMANLARI TİCARET LİMİTED ŞİRKETİ;TL;;12.730,02;;12.730,02
320.202;İSLİM KENDİRCİ;TL;9.360,00;33.600,00;;24.240,00
320.206;MAVİ KİRPİ EĞİTİM VE YAYINCILIK A.Ş.;TL;28.966,70;28.966,71;;0,01
320.209;EPHESUS BASIM YAYIN TİCARET LTD. ŞTİ.;TL;29.772,75;29.772,75;;
320.210;EPHESUS AKADEMİ EĞİTİM HİZMETLERİ ANONİM ŞİRKETİ;TL;50.000,00;89.447,50;;39.447,50
320.211;YMN KAĞITÇILIK BASIM YAYINCILIK KIRTASİYE REKLAM VE DIŞ TİCARET ANONİM ŞİRKETİ;TL;;59.055,83;;59.055,83
320.212;EPİSTO KİTAP KIRTASİYE PAZARLAMA VE DAĞITIM ANONİM ŞİRKETİ;TL;178.440,00;178.440,00;;
320.215;KOZA KARACA YAYIN PAZARLAMA VE TİCARET ANONİM ŞİRKETİ;TL;200.000,00;200.000,00;;
320.232;MEHMET KESKİN- KESKİN AMBALAJ;TL;;24.703,61;;24.703,61
320.241;ŞÜKRÜ ŞEN - ŞEN BİLİŞİM;TL;770,00;780,10;;10,10
320.242;ÖZGÜN ÇAĞDAŞ EĞİTİM KÜLT.VE SAĞ.ÜR.SAN.VE TİC.A.Ş.;TL;285.892,87;285.892,87;;
320.250;ERDEM YAYINLARI TİCARET ANONİM ŞİRKETİ;TL;41.609,80;84.263,33;;42.653,53
320.258;MULTINET KURUMSAL HİZMETLER A.Ş.;TL;178.500,00;178.500,00;;
320.264;TAYLAN WOOD EĞİTİM GEREÇLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;300.526,15;367.451,15;;66.925,00
320.277;İSMAİL HAKKI ÖZKAN;TL;48.000,00;48.000,00;;
320.287;YUSUF BULUT;TL;61.320,46;102.899,07;;41.578,61
320.292;BETA BASIM YAYIM DAĞITIM ANONİM ŞİRKETİ;TL;;125.820,85;;125.820,85
320.296;ASBÜRO BÜRO MOBİLYALARI TURİZM VE TİCARET LTD ŞTİ;TL;15.000,00;15.000,00;;
320.316;BIC PAZARLAMA LTD.ŞTİ.;TL;1.135.288,80;1.135.288,80;;
320.317;MURAT YAYINLARI LİMİTED ŞİRKETİ;TL;55.889,76;55.889,76;;
320.319;BUDAK KAĞIT PAZARLAMA TİCARET VE SANAYİ ANONİM ŞİRKETİ;TL;620.000,00;620.000,00;;
320.321;METRO GROSMARKET BAKIRKÖY ALIŞ VERİŞHİZ.TİC.LTD.ŞTİ.;TL;7.637,38;7.637,38;;
320.335;ÇETİNTAŞ AV MALZEMELERİ GÖSTERİ HİZ. ORGANİZASYON SAN. TİC.LTD.ŞTİ.;TL;42.736,00;42.736,00;;
320.340;AÇILIM EĞİTİM VE ÖĞRETİM YAPI SANAYİ VE TİCARET ANONİM ŞİRKETİ;TL;;135.163,63;;135.163,63
320.341;KALITIM BASIM YAYIN DAĞITIM BİLGİ SİSTEMLERİ GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;21.379,89;34.430,35;;13.050,46
320.352;ACAR MATBAACILIK KIRTASİYE OYUNCAK SAN.TİC.LTD.ŞTİ.;TL;273.267,86;282.227,44;;8.959,58
320.354;KADIOĞLU KIRTASİYE TİCARET VE SANAYİLTD.ŞTİ.;TL;4.710.114,76;4.710.114,76;;
320.358;MU BA YAYINCILIK LİMİTED ŞİRKETİ;TL;1.043.109,87;1.043.109,87;;
320.359;AHMET KURT - MARKA DAĞITIM;TL;2.145,00;8.075,00;;5.930,00
320.360;THE GOOKIE E-TİCARET TURİZM SANAYİ İTHALAT VE İHRACAT LİMİTED ŞİRKETİ;TL;51.600,00;51.600,00;;
320.377;DİNAMİK AKADEMİ YAYIN DAĞITIM KİTAP KIRTASİYE EĞİTİM TİCARET LİMİTED ŞİRKETİ;TL;;350,44;;350,44
320.383;AVRUPA KİTAP DAĞITIM İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ;TL;;174,76;;174,76
320.384;KADIOĞLU KIRTASİYE PAZARLAMA TİCARET ANONİM ŞİRKETİ;TL;67.474,90;92.312,78;;24.837,88
320.385;GÜRBÜZ YAYINLARI HARITA VE DERS ARAÇLARI LİMİTED ŞİRKETİ;TL;;79.429,44;;79.429,44
320.392;TAYFUN ŞAHİN;TL;94.463,84;145.356,00;;50.892,16
320.393;EGE ULAŞIM TAŞIMACILIK VE TİCARET ANONİM ŞİRKETİ;TL;1.800,00;1.800,00;;
320.399;BUKET BAYRAKÇILIK TURİZM SAN. VE TİC. LTD. ŞTİ.;TL;;132.481,67;;132.481,67
320.411;CK AKDENİZ ELEKTRİK PERAKENDE SATIŞ ANONİM ŞİRKETİ;TL;97.925,00;114.825,99;;16.900,99
320.412;MAVİ DENİZ YAYINCILIK İNŞAAT GIDA TURİZM PAZARLAMA VE TİCARET LİMİTED ŞİRKETİ;TL;31.448,45;31.448,45;;
320.413;DAF BÜRO KIRTASİYE MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;;17.683,20;;17.683,20
320.414;HALİT KAYA - AKADEMİ KIRTASİYE;TL;129.462,50;129.462,50;;
320.425;AKSEL DIŞ TİCARET A.Ş.;TL;24.908,26;24.908,26;;
320.426;SABRİ TALAY;TL;24,49;9.820,80;;9.796,31
320.429;NAVEK SPORTİF ÜRÜNLER VE DANIŞMANLIK ANONİM ŞİRKETİ;TL;713,69;713,69;;
320.433;ALBA MAKİNA SAN.VE TİC.LTD.ŞTİ.;TL;1.745,02;1.745,02;;
320.435;ANALİZ DERGİSİ YAYINCILIK EĞT.BAS.BASM.DAĞ.TİC.LTD.Ş;TL;;56.116,03;;56.116,03
320.437;KRM DANIŞMANLIK YAYINCILIK MEDYA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;TL;40.000,00;42.787,97;;2.787,97
320.440;MERT OYUNCAK BEBE GEREÇLERİ TEKS.KIRT.MOBİLYA BİLGİSAYAR DAY.TÜK.MAL.HALI İNŞ.SAN.VE TİC.LTD.ŞTİ.;TL;;415,47;;415,47
320.451;İREM KIRTASİYE - OSMAN ÖNAL;TL;6.982,89;6.985,02;;2,13
320.47;BİLGE KÜLTÜR SANAT YAYIN DAĞITIM SANVE TİC.LTD.ŞTİ.;TL;;95.804,00;;95.804,00
320.474;İBRAHİM ARICAN - ARI TOPTAN TEDARİK;TL;50.400,00;50.400,00;;
320.480;DATA KİTAPEVİ KIRTASİYE YAYIN DAĞITIM ÖZEL EĞİTİM BİLGİSAYAR İNŞAAT PAZARLAMA İTHALAT İHRACAT SANAY;TL;10.138,25;10.138,29;;0,04
320.486;MOR ELMA YAYINCILIK RESTAURANT REKLAM ORG.TUR.OYUNCAK İNŞ.TEKS.YAZ.HİZM.İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;TL;1.550.000,00;2.080.994,92;;530.994,92
320.510;BAŞARI DAĞITIM KİTAP KIRTASİYE YAYINCILIK VE TİCARET ANONİM ŞİRKETİ;TL;;8.339,17;;8.339,17
320.523;ZAFER EĞİTİM VE ÖĞRETİM LTD.ŞTİ.;TL;250.000,00;250.000,00;;
320.529;TANITIMSAN MEDYA YAPIM REKL.AJAN.BAS.ORGDAN.TİC.LTD.ŞTİ.;TL;;2.335,50;;2.335,50
320.530;ABAKÜS KİTAP YAYIN EĞİTİM LİMİTED ŞİRKETİ;TL;;406.403,23;;406.403,23
320.535;KAMİL ŞÜKRAN ARISOY - M.S.A TİCARET;TL;16.596,50;16.596,50;;
320.536;OPK YAZILIM DANIŞMANLIK ANONİM ŞİRKETİ;TL;124.288,80;124.288,80;;
320.537;EDEX AKADEMİ EĞİTİM YAYINCILIK REKLAM PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;;40.342,00;;40.342,00
320.551;AKKAYMAK KIRTASİYE İŞ EĞİTİMİ MALZEMELERİ KOZMETİK TUHAFİYE BİLGİSAYAR İNŞ.HIR.SAN.VE TİC.LTD.ŞTİ.;TL;135.000,00;146.973,64;;11.973,64
320.552;PEDİA EĞİTİM PAZARLAMA SATIŞ DAĞITIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;10.000,00;10.000,03;;0,03
320.556;MUSTAFA KÜÇÜKTOKUŞ;TL;17.224,26;17.400,00;;175,74
320.557;ATAKAN KİTAP KIRTASİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;11.644,54;11.644,54;;
320.561;DİLARA YİĞİT;TL;14.300,00;14.300,00;;
320.564;ARI YAYINCILIK TİCARET LİMİTED ŞİRKETİ;TL;57.750,00;57.897,50;;147,50
320.565;BER EĞİTİM VE YAYINCILIK ANONİM ŞİRKETİ;TL;13.900,00;13.900,00;;
320.568;ORECA OTEL EKİPMANLARI TURİZM TİCARET ANONİM ŞİRKETİ;TL;;29.132,46;;29.132,46
